ANO_MES;PRODUTO;NÚMERO DE POSTOS PESQUISADOS (MÉDIA);UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO
2025-09;GASOLINA COMUM;3613,0;R$/l;6,1849;0,4285;4,99;9,29;;0,0693;;;;;
2025-10;GASOLINA COMUM;3888,0;R$/l;6,2009;0,4008;5,19;9,29;;0,0646;;;;;
2025-11;GASOLINA COMUM;4102,0;R$/l;6,17;0,3608;4,99;9,29;;0,0585;;;;;
2025-12;GASOLINA COMUM;4075,0;R$/l;6,1943;0,3612;4,99;9,29;;0,0583;;;;;
2026-01;GASOLINA COMUM;4192,0;R$/l;6,3092;0,363;5,09;9,29;;0,0575;;;;;
2026-02;GASOLINA COMUM;4274,0;R$/l;6,2974;0,3624;5,28;9,29;;0,0576;;;;;
2026-03;GASOLINA COMUM;4247,0;R$/l;6,3788;0,3929;5,29;9,29;;0,0616;;;;;
2004-05;GLP;7241,0;R$/13Kg;32,1816;2,4015;22,99;48,9;5,6464;0,0746;26,5353;2,4405;17,48;38,0;0,092
2004-06;GLP;7362,0;R$/13Kg;32,2192;2,441;22,99;46,0;5,679;0,0758;26,5402;2,4434;18,45;38,0;0,0921
2004-07;GLP;7354,0;R$/13Kg;32,2321;2,4675;22,99;46,0;5,5763;0,0766;26,6558;2,4365;19,0;38,0;0,0914
2004-08;GLP;7413,0;R$/13Kg;32,1788;2,4898;22,9;45,0;5,6396;0,0774;26,5392;2,4776;18,5;38,0;0,0934
2004-09;GLP;7416,0;R$/13Kg;32,0414;2,5105;22,9;46,0;5,6378;0,0784;26,4036;2,4874;18,46;36,0;0,0942
2004-10;GLP;7371,0;R$/13Kg;31,9656;2,5133;22,9;46,0;5,6841;0,0786;26,2815;2,5094;17,822;39,35;0,0955
2004-11;GLP;7303,0;R$/13Kg;30,3316;2,447;22,99;45,0;5,3098;0,0807;25,0219;2,425;19,0;37,75;0,0969
2004-12;GLP;7322,0;R$/13Kg;30,348;2,4618;23,0;45,0;5,3772;0,0811;24,9709;2,5335;19,0;38,0;0,1015
2005-01;GLP;7317,0;R$/13Kg;30,2342;2,487;22,0;45,0;5,3536;0,0823;24,8806;2,551;18,5;38,0;0,1025
2005-02;GLP;7274,0;R$/13Kg;30,1206;2,5482;22,0;44,0;5,3533;0,0846;24,7673;2,6058;18,5;37,75;0,1052
2005-03;GLP;7262,0;R$/13Kg;30,1654;2,5093;22,0;45,0;5,4334;0,0832;24,7321;2,6416;17,51;37,75;0,1068
2005-04;GLP;7247,0;R$/13Kg;30,1344;2,4921;21,99;45,0;5,486;0,0827;24,6484;2,6735;17,51;38,0;0,1085
2005-05;GLP;7227,0;R$/13Kg;30,0035;2,5257;21,99;45,0;5,4587;0,0842;24,5448;2,7306;18,9;35,87;0,1112
2005-06;GLP;7177,0;R$/13Kg;29,9833;2,5097;22,0;45,0;5,3417;0,0837;24,6416;2,6868;17,472;35,87;0,109
2005-07;GLP;7173,0;R$/13Kg;29,9774;2,5343;22,0;46,0;5,3574;0,0845;24,62;2,7211;19,0;37,75;0,1105
2005-08;GLP;6682,0;R$/13Kg;29,9335;2,5579;21,99;46,0;5,2977;0,0855;24,6358;2,7859;17,0;37,54;0,1131
2005-09;GLP;3389,0;R$/13Kg;29,9221;2,7364;21,99;46,0;4,8761;0,0914;25,046;2,7826;17,0;37,54;0,1111
2005-10;GLP;5412,0;R$/13Kg;30,0771;2,7375;21,99;45,0;5,0025;0,091;25,0746;2,7795;15,343;39,2;0,1108
2005-11;GLP;7586,0;R$/13Kg;30,2243;2,6603;23,0;44,0;5,2116;0,088;25,0127;2,71;15,343;40,0;0,1083
2005-12;GLP;8672,0;R$/13Kg;30,4817;2,6923;22,0;45,0;5,2985;0,0883;25,1832;2,7103;15,348;38,0;0,1076
2006-01;GLP;8250,0;R$/13Kg;30,7455;2,6446;23,0;45,0;5,5201;0,086;25,2254;2,6414;17,12;38,0;0,1047
2006-02;GLP;8856,0;R$/13Kg;30,9265;2,5859;23,99;45,0;5,3618;0,0836;25,5647;2,6257;17,1;38,0;0,1027
2006-03;GLP;9557,0;R$/13Kg;31,1945;2,6517;24,0;45,0;5,4753;0,085;25,7192;2,995;17,35;38,5;0,1164
2006-04;GLP;10566,0;R$/13Kg;31,5472;2,5612;24,0;45,0;5,607;0,0812;25,9401;2,9947;20,0;38,0;0,1154
2006-05;GLP;10564,0;R$/13Kg;31,9451;2,542;24,0;45,0;5,7483;0,0796;26,1968;3,1111;20,0;38,5;0,1188
2006-06;GLP;10618,0;R$/13Kg;32,3212;2,4625;25,0;45,0;5,7615;0,0762;26,5597;2,778;22,0;38,0;0,1046
2006-07;GLP;10535,0;R$/13Kg;32,5987;2,3927;25,0;46,0;5,9527;0,0734;26,646;2,6364;22,34;38,0;0,0989
2006-08;GLP;10297,0;R$/13Kg;32,7291;2,3946;26,0;46,0;6,0085;0,0732;26,7206;2,5809;22,2;38,0;0,0966
2006-09;GLP;10262,0;R$/13Kg;32,8863;2,4558;26,0;46,0;6,0514;0,0747;26,8349;2,5959;23,1;38,0;0,0967
2006-10;GLP;7278,0;R$/13Kg;32,9534;2,5367;26,0;46,0;6,0639;0,077;26,8895;2,4741;23,53;38,0;0,092
2006-11;GLP;7284,0;R$/13Kg;32,9969;2,5961;27,0;46,0;6,1882;0,0787;26,8087;2,5427;23,6;38,0;0,0948
2006-12;GLP;7826,0;R$/13Kg;32,9954;2,5873;27,0;46,0;6,2054;0,0784;26,79;2,5298;22,9;38,0;0,0944
2007-01;GLP;7852,0;R$/13Kg;33,021;2,6148;27,0;46,0;6,1776;0,0792;26,8433;2,4851;23,0;38,0;0,0926
2007-02;GLP;7750,0;R$/13Kg;33,0408;2,6307;26,0;46,0;6,1841;0,0796;26,8567;2,5425;23,5;38,4;0,0947
2007-03;GLP;7701,0;R$/13Kg;33,0558;2,6209;26,0;46,0;6,1325;0,0793;26,9234;2,6317;22,8;39,996;0,0977
2007-04;GLP;7499,0;R$/13Kg;33,0311;2,6385;26,0;46,0;6,1672;0,0799;26,8639;2,656;23,0;39,866;0,0989
2007-05;GLP;7508,0;R$/13Kg;33,0008;2,6853;26,0;46,0;6,1863;0,0814;26,8145;2,6637;22,5;40,0;0,0993
2007-06;GLP;7463,0;R$/13Kg;32,9681;2,6981;26,0;47,0;6,1023;0,0818;26,8658;2,6622;16,15;38,466;0,0991
2007-07;GLP;7394,0;R$/13Kg;32,9398;2,7524;26,0;49,0;6,1198;0,0836;26,82;2,6581;17,7;38,466;0,0991
2007-08;GLP;7873,0;R$/13Kg;32,8736;2,7981;23,0;48,0;6,1195;0,0851;26,7541;2,7045;17,7;38,407;0,1011
2007-09;GLP;8303,0;R$/13Kg;32,8206;2,7799;25,0;48,0;6,1332;0,0847;26,6875;2,7203;22,5;39,211;0,1019
2007-10;GLP;8307,0;R$/13Kg;32,8088;2,8088;25,0;48,0;6,267;0,0856;26,5418;2,8101;22,1;39,211;0,1059
2007-11;GLP;8380,0;R$/13Kg;32,767;2,8061;25,0;47,0;6,3197;0,0856;26,4473;2,811;22,02;40,0;0,1063
2007-12;GLP;8400,0;R$/13Kg;32,7446;2,8301;25,0;49,0;6,3326;0,0864;26,412;2,7966;22,02;39,0;0,1059
2008-01;GLP;8397,0;R$/13Kg;32,7536;2,8617;25,0;47,0;6,2981;0,0874;26,4555;2,8413;22,02;38,569;0,1074
2008-02;GLP;8422,0;R$/13Kg;32,7492;2,846;25,0;47,0;6,2815;0,0869;26,4677;2,9056;22,02;38,13;0,1098
2008-03;GLP;8486,0;R$/13Kg;32,7311;2,8374;25,0;49,0;6,2426;0,0867;26,4885;2,9014;22,01;38,569;0,1095
2008-04;GLP;8509,0;R$/13Kg;32,7123;2,8561;25,0;47,0;6,2873;0,0873;26,425;2,89;22,01;38,13;0,1094
2008-05;GLP;8510,0;R$/13Kg;32,9108;2,8222;25,0;47,0;6,4094;0,0858;26,5014;2,898;22,01;38,569;0,1094
2008-06;GLP;8411,0;R$/13Kg;33,2683;2,8268;25,0;48,0;6,6629;0,085;26,6054;2,9296;22,001;39,5;0,1101
2008-07;GLP;8416,0;R$/13Kg;33,421;2,7947;25,0;48,0;6,6997;0,0836;26,7212;2,9139;22,01;39,5;0,109
2008-08;GLP;8404,0;R$/13Kg;33,4981;2,744;25,0;47,0;6,756;0,0819;26,742;2,9004;22,01;39,0;0,1085
2008-09;GLP;8430,0;R$/13Kg;33,4985;2,7716;25,0;47,0;6,6757;0,0827;26,8228;2,94;22,01;39,0;0,1096
2008-10;GLP;8415,0;R$/13Kg;33,4508;2,872;24,0;47,0;6,7497;0,0859;26,7011;3,0908;19,83;39,0;0,1158
2008-11;GLP;8399,0;R$/13Kg;33,4039;2,8877;24,9;49,0;6,7876;0,0864;26,6163;3,0829;20,0;43,25;0,1158
2008-12;GLP;8430,0;R$/13Kg;33,3593;2,9044;24,0;49,0;6,6833;0,0871;26,676;3,1144;20,0;40,87;0,1168
2009-01;GLP;8458,0;R$/13Kg;33,3765;2,9031;24,0;49,0;6,6788;0,087;26,6977;3,1248;17,7;40,87;0,117
2009-02;GLP;8452,0;R$/13Kg;33,372;2,9273;24,9;50,0;6,6893;0,0877;26,6827;3,1552;20,0;40,87;0,1182
2009-03;GLP;8424,0;R$/13Kg;33,6971;3,058;24,0;49,0;6,8594;0,0907;26,8377;3,1939;20,0;40,87;0,119
2009-04;GLP;8414,0;R$/13Kg;34,4109;3,1534;26,0;50,0;7,0688;0,0916;27,3421;3,1997;17,287;41,687;0,117
2009-05;GLP;8397,0;R$/13Kg;34,7501;3,1088;26,0;50,0;7,2909;0,0895;27,4592;3,1665;20,0;40,87;0,1153
2009-06;GLP;8399,0;R$/13Kg;35,3497;3,0827;26,0;50,0;7,7495;0,0872;27,6003;3,1981;20,0;45,0;0,1159
2009-07;GLP;8413,0;R$/13Kg;35,8013;3,1682;26,0;49,0;8,0177;0,0885;27,7836;3,3057;20,0;45,0;0,119
2009-08;GLP;8261,0;R$/13Kg;36,0319;3,1411;26,0;49,0;8,0948;0,0872;27,9371;3,2874;17,0;45,0;0,1177
2009-09;GLP;2949,0;R$/13Kg;37,5733;3,396;26,0;50,0;9,0882;0,0904;28,4852;3,4829;16,89;48,0;0,1223
2009-10;GLP;5312,0;R$/13Kg;37,9433;3,4896;24,0;52,0;9,1005;0,092;28,8428;3,545;14,638;48,0;0,1229
2009-11;GLP;5887,0;R$/13Kg;37,9609;3,5817;24,0;52,0;9,1755;0,0944;28,7854;3,5481;15,34;48,0;0,1233
2009-12;GLP;6500,0;R$/13Kg;38,0081;3,5245;24,0;52,0;9,175;0,0927;28,8331;3,6919;15,268;48,0;0,128
2010-01;GLP;6829,0;R$/13Kg;38,1143;3,4803;24,0;53,0;9,3149;0,0913;28,7994;3,6551;14,66;44,5;0,1269
2010-02;GLP;7244,0;R$/13Kg;38,1503;3,5603;24,0;52,0;9,3153;0,0933;28,835;4,0122;15,341;44,0;0,1391
2010-03;GLP;7787,0;R$/13Kg;38,3715;3,5407;24,0;52,0;9,5753;0,0923;28,7963;3,964;15,34;44,0;0,1377
2010-04;GLP;8054,0;R$/13Kg;38,3511;3,5404;24,0;52,0;9,5539;0,0923;28,7972;3,9123;14,66;44,0;0,1359
2010-05;GLP;8167,0;R$/13Kg;38,3079;3,5497;24,0;52,0;9,5381;0,0927;28,7699;4,018;15,0;43,87;0,1397
2010-06;GLP;8175,0;R$/13Kg;38,2829;3,5632;24,0;54,0;9,4485;0,0931;28,8344;4,0773;15,0;44,0;0,1414
2010-07;GLP;8097,0;R$/13Kg;38,2238;3,5362;24,0;55,0;9,4055;0,0925;28,8183;4,0636;14,09;45,0;0,141
2010-08;GLP;7832,0;R$/13Kg;38,0151;3,5023;24,62;55,0;9,1118;0,0921;28,9033;3,9954;14,0;44,0;0,1382
2010-09;GLP;7868,0;R$/13Kg;38,0602;3,506;24,99;56,0;9,1872;0,0921;28,8731;4,0165;14,033;44,0;0,1391
2010-10;GLP;7904,0;R$/13Kg;38,1493;3,4869;24,99;53,0;9,3389;0,0914;28,8104;4,0384;14,033;44,0;0,1402
2010-11;GLP;7912,0;R$/13Kg;38,1852;3,4748;24,99;53,0;9,1615;0,091;29,0237;4,0537;14,033;44,0;0,1397
2010-12;GLP;7914,0;R$/13Kg;38,1639;3,4797;24,99;53,0;9,3311;0,0912;28,8328;4,0782;14,023;43,87;0,1414
2011-01;GLP;7912,0;R$/13Kg;38,1562;3,5108;24,99;57,0;9,432;0,092;28,7243;4,1089;13,54;43,9;0,143
2011-02;GLP;7898,0;R$/13Kg;38,1261;3,5261;24,99;57,0;9,3329;0,0925;28,7931;4,0921;14,0;43,9;0,1421
2011-03;GLP;7912,0;R$/13Kg;38,1362;3,5821;24,99;56,0;9,3481;0,0939;28,7881;4,1968;15,344;43,0;0,1458
2011-04;GLP;8021,0;R$/13Kg;38,2887;3,6916;25,0;53,9;9,4579;0,0964;28,8308;4,2668;14,033;44,0;0,148
2011-05;GLP;8048,0;R$/13Kg;38,3465;3,7431;25,0;53,9;9,298;0,0976;29,0485;4,3423;15,343;45,6;0,1495
2011-06;GLP;8067,0;R$/13Kg;38,4059;3,7646;26,0;58,0;9,2421;0,098;29,1638;4,3355;14,0;45,6;0,1487
2011-07;GLP;8063,0;R$/13Kg;38,4053;3,7898;25,6;59,0;9,2519;0,0987;29,1533;4,3971;14,0;44,0;0,1508
2011-08;GLP;8061,0;R$/13Kg;38,3969;3,8046;25,6;58,0;9,249;0,0991;29,1479;4,4171;14,0;44,0;0,1515
2011-09;GLP;8062,0;R$/13Kg;38,6421;3,859;25,6;58,0;9,3438;0,0999;29,2983;4,3957;14,033;44,0;0,15
2011-10;GLP;8051,0;R$/13Kg;38,889;3,8858;26,12;58,0;9,475;0,0999;29,414;4,3924;14,033;44,0;0,1493
2011-11;GLP;8042,0;R$/13Kg;38,9088;3,8818;28,0;58,0;9,4391;0,0998;29,4697;4,4287;14,033;44,44;0,1503
2011-12;GLP;8039,0;R$/13Kg;38,93;3,894;26,0;58,0;9,5497;0,1;29,3803;4,4305;14,03;44,0;0,1508
2012-01;GLP;8049,0;R$/13Kg;38,9565;3,9149;26,0;62,0;9,4881;0,1005;29,4684;4,4625;14,03;44,1;0,1514
2012-02;GLP;8056,0;R$/13Kg;38,9465;3,8957;25,0;63,0;9,5853;0,1;29,3612;4,4459;14,03;44,0;0,1514
2012-03;GLP;8037,0;R$/13Kg;38,9636;3,9243;25,0;63,0;9,6841;0,1007;29,2796;4,519;14,03;44,0;0,1543
2012-04;GLP;8031,0;R$/13Kg;39,0486;3,9896;26,0;63,0;9,701;0,1022;29,3476;4,5126;14,03;45,0;0,1538
2012-05;GLP;8037,0;R$/13Kg;39,1617;4,0303;26,0;63,0;9,7192;0,1029;29,4425;4,3522;14,03;45,0;0,1478
2012-06;GLP;8035,0;R$/13Kg;39,1683;4,0036;26,0;62,0;9,7062;0,1022;29,4621;4,3912;14,03;45,0;0,149
2012-07;GLP;8051,0;R$/13Kg;39,1802;3,9882;25,6;62,0;9,6642;0,1018;29,516;4,439;14,66;45,0;0,1504
2012-08;GLP;8067,0;R$/13Kg;39,1565;4,0056;25,6;62,0;9,7802;0,1023;29,3763;4,5023;14,66;45,0;0,1533
2012-09;GLP;8056,0;R$/13Kg;39,3535;4,0238;26,0;62,0;9,899;0,1022;29,4545;4,5032;14,0;45,6;0,1529
2012-10;GLP;8060,0;R$/13Kg;39,5875;4,0522;26,0;62,0;9,9201;0,1024;29,6674;4,4806;14,0;45,0;0,151
2012-11;GLP;8030,0;R$/13Kg;39,9141;4,1351;26,0;62,0;10,2207;0,1036;29,6935;4,4469;14,663;45,0;0,1498
2012-12;GLP;8052,0;R$/13Kg;40,1225;4,0204;26,0;62,0;10,3172;0,1002;29,8053;4,4101;14,66;45,0;0,148
2013-01;GLP;8045,0;R$/13Kg;40,1623;3,9744;26,0;62,0;10,3135;0,099;29,8489;4,4542;15,0;45,0;0,1492
2013-02;GLP;8042,0;R$/13Kg;40,3974;3,9722;26,0;62,0;10,5086;0,0983;29,8888;4,4973;14,663;45,0;0,1505
2013-03;GLP;8018,0;R$/13Kg;40,5083;4,0306;26,0;62,0;10,5466;0,0995;29,9617;4,6202;14,66;45,0;0,1542
2013-04;GLP;8037,0;R$/13Kg;40,7568;4,1326;27,0;62,0;10,7972;0,1014;29,9596;4,6357;14,66;45,0;0,1547
2013-05;GLP;8024,0;R$/13Kg;40,9012;4,1671;27,0;62,0;10,9285;0,1019;29,9727;4,6396;15,87;45,0;0,1548
2013-06;GLP;8023,0;R$/13Kg;40,9073;4,1902;27,0;62,0;10,8947;0,1024;30,0126;4,6462;15,87;45,0;0,1548
2013-07;GLP;8012,0;R$/13Kg;40,9018;4,2389;27,0;62,0;10,7574;0,1036;30,1443;4,6621;14,66;45,0;0,1547
2013-08;GLP;8002,0;R$/13Kg;40,9707;4,2454;27,0;62,0;11,037;0,1036;29,9337;4,8271;14,66;45,0;0,1613
2013-09;GLP;7995,0;R$/13Kg;41,5517;4,3733;26,0;62,0;11,712;0,1052;29,8397;5,0771;14,66;45,0;0,1701
2013-10;GLP;7995,0;R$/13Kg;42,1125;4,3352;26,0;62,0;11,9931;0,1029;30,1194;5,1618;14,66;45,0;0,1714
2013-11;GLP;7989,0;R$/13Kg;42,333;4,3862;28,0;62,0;12,0004;0,1036;30,3326;5,2293;14,996;45,0;0,1724
2013-12;GLP;7984,0;R$/13Kg;42,4465;4,3396;27,0;62,0;12,0905;0,1022;30,3561;5,1519;14,663;45,19;0,1697
2014-01;GLP;7986,0;R$/13Kg;42,4866;4,3749;27,0;65,0;11,9649;0,103;30,5217;5,2451;14,663;53,0;0,1718
2014-02;GLP;7978,0;R$/13Kg;42,6095;4,4207;28,0;65,0;12,0831;0,1037;30,5263;5,2275;14,324;53,0;0,1712
2014-03;GLP;7941,0;R$/13Kg;42,6332;4,4366;28,0;70,0;12,1787;0,1041;30,4545;5,1925;14,2;53,0;0,1705
2014-04;GLP;7965,0;R$/13Kg;42,6677;4,4615;29,0;65,0;12,2063;0,1046;30,4614;5,4278;14,2;53,0;0,1782
2014-05;GLP;7951,0;R$/13Kg;42,6666;4,6036;29,0;65,0;12,2581;0,1079;30,4086;5,6576;14,663;55,0;0,1861
2014-06;GLP;7943,0;R$/13Kg;42,6963;4,6664;29,9;65,0;12,2725;0,1093;30,4238;5,7696;14,663;55,0;0,1896
2014-07;GLP;7937,0;R$/13Kg;42,6555;4,7021;28,0;65,0;12,3219;0,1102;30,3337;5,8547;14,66;55,0;0,193
2014-08;GLP;7934,0;R$/13Kg;42,645;4,6851;28,0;65,0;12,2562;0,1099;30,3888;5,8158;14,66;55,0;0,1914
2014-09;GLP;7925,0;R$/13Kg;43,7173;4,9942;28,0;69,0;12,9973;0,1142;30,72;5,9054;14,66;55,0;0,1922
2014-10;GLP;7918,0;R$/13Kg;44,4307;5,0814;29,0;69,0;13,2871;0,1144;31,1436;5,9105;14,66;55,0;0,1898
2014-11;GLP;7899,0;R$/13Kg;44,5939;5,0976;29,0;69,0;13,2298;0,1143;31,3641;5,9675;14,66;55,0;0,1903
2014-12;GLP;7902,0;R$/13Kg;44,7056;5,0546;29,99;69,0;13,3447;0,1131;31,3609;5,9219;14,66;51,5;0,1888
2015-01;GLP;7901,0;R$/13Kg;44,6751;5,0781;30,0;69,0;13,2465;0,1137;31,4286;5,9189;14,66;51,5;0,1883
2015-02;GLP;7894,0;R$/13Kg;44,892;5,2009;30,0;69,0;13,326;0,1159;31,566;6,0313;14,66;51,5;0,1911
2015-03;GLP;7301,0;R$/13Kg;45,2221;5,4483;28,0;69,0;13,5066;0,1205;31,7155;6,2365;14,0;57,0;0,1966
2015-04;GLP;7320,0;R$/13Kg;45,7321;5,5693;28,0;70,0;14,07;0,1218;31,662;6,0899;14,0;57,0;0,1923
2015-05;GLP;7326,0;R$/13Kg;45,9583;5,5505;29,99;70,0;14,1097;0,1208;31,8486;5,7841;14,66;55,0;0,1816
2015-06;GLP;7325,0;R$/13Kg;45,9363;5,5691;29,99;70,0;14,179;0,1212;31,7573;5,7323;14,66;55,0;0,1805
2015-07;GLP;7319,0;R$/13Kg;45,9482;5,5343;29,99;70,0;14,0058;0,1204;31,9425;5,7055;13,984;55,0;0,1786
2015-08;GLP;6466,0;R$/13Kg;46,1017;5,6439;29,99;75,0;14,195;0,1224;31,9067;5,7471;13,984;53,21;0,1801
2015-09;GLP;3207,0;R$/13Kg;52,5604;7,1626;30,0;80,0;17,4892;0,1363;35,0712;7,4484;18,5;58,9;0,2124
2015-10;GLP;3771,0;R$/13Kg;53,8791;6,9633;36,0;80,0;17,5215;0,1292;36,3576;7,0927;16,79;60,0;0,1951
2015-11;GLP;4344,0;R$/13Kg;54,1854;6,7664;35,0;82,0;16,9648;0,1249;37,2206;6,8069;16,79;60,0;0,1829
2015-12;GLP;5180,0;R$/13Kg;54,0884;6,8142;35,0;83,0;16,5999;0,126;37,4885;6,6968;16,79;60,0;0,1786
2016-01;GLP;5513,0;R$/13Kg;53,9495;6,9135;35,0;83,0;16,4517;0,1281;37,4979;6,6853;21,09;60,0;0,1783
2016-02;GLP;5512,0;R$/13Kg;53,9439;6,8255;35,0;82,0;15,9236;0,1265;38,0203;6,6716;21,09;60,0;0,1755
2016-03;GLP;5509,0;R$/13Kg;53,8701;6,8146;35,0;83,0;16,0589;0,1265;37,8111;6,7084;21,23;59,99;0,1774
2016-04;GLP;5510,0;R$/13Kg;53,6903;6,8572;35,0;83,0;15,9363;0,1277;37,754;6,6074;21,23;59,99;0,175
2016-05;GLP;5506,0;R$/13Kg;53,4006;6,9883;35,0;83,0;15,9326;0,1309;37,468;6,6608;21,529;58,5;0,1778
2016-06;GLP;5503,0;R$/13Kg;53,1309;7,0633;34,0;83,0;15,9686;0,1329;37,1623;6,5925;21,67;68,0;0,1774
2016-07;GLP;5501,0;R$/13Kg;52,8755;7,0719;33,0;82,0;15,8281;0,1337;37,0474;6,5323;21,669;61,25;0,1763
2016-08;GLP;5495,0;R$/13Kg;52,7736;7,0373;33,0;82,0;15,9691;0,1333;36,8045;6,5325;21,67;72,0;0,1775
2016-09;GLP;5485,0;R$/13Kg;54,4849;7,14;35,0;90,0;16,8394;0,131;37,6455;6,582;21,523;72,0;0,1748
2016-10;GLP;5477,0;R$/13Kg;55,3547;7,4055;35,0;90,0;16,7703;0,1338;38,5843;6,7395;21,523;79,2;0,1747
2016-11;GLP;5482,0;R$/13Kg;55,5989;7,3863;35,0;90,0;16,5284;0,1329;39,0705;6,7349;21,623;79,2;0,1724
2016-12;GLP;5502,0;R$/13Kg;55,5834;7,3877;35,0;90,0;16,3593;0,1329;39,2242;6,6005;21,63;79,2;0,1683
2017-01;GLP;5500,0;R$/13Kg;55,6122;7,4843;35,9;95,0;16,0601;0,1346;39,5521;6,7477;21,675;79,2;0,1706
2017-02;GLP;5504,0;R$/13Kg;55,4678;7,568;35,9;95,0;16,083;0,1364;39,3849;6,7504;21,675;79,2;0,1714
2017-03;GLP;5511,0;R$/13Kg;55,6597;7,5667;35,0;93,0;16,3843;0,1359;39,2754;6,7667;21,675;79,2;0,1723
2017-04;GLP;5510,0;R$/13Kg;57,1795;7,7743;35,0;100,0;16,917;0,136;40,2626;6,77;23,769;79,2;0,1681
2017-05;GLP;5512,0;R$/13Kg;57,2207;7,849;38,0;105,0;16,6286;0,1372;40,592;6,7976;23,769;89,9;0,1675
2017-06;GLP;5510,0;R$/13Kg;57,343;7,8629;39,99;105,0;16,457;0,1371;40,886;6,7822;23,76;70,0;0,1659
2017-07;GLP;5416,0;R$/13Kg;57,5301;7,954;39,99;105,0;16,528;0,1383;41,0021;6,6872;24,0;75,0;0,1631
2017-08;GLP;2568,0;R$/13Kg;57,8395;8,0168;39,99;105,0;16,8304;0,1386;41,0092;6,9049;23,55;84,0;0,1684
2017-09;GLP;2568,0;R$/13Kg;59,586;8,413;39,99;110,0;17,7035;0,1412;41,8825;7,1142;25,0;84,0;0,1699
2017-10;GLP;2564,0;R$/13Kg;63,2613;8,9468;40,0;115,0;18,8128;0,1414;44,4485;7,5903;23,55;78,0;0,1708
2017-11;GLP;2563,0;R$/13Kg;65,1444;8,8052;45,0;115,0;18,4202;0,1352;46,7242;7,5706;30,0;85,0;0,162
2017-12;GLP;2660,0;R$/13Kg;66,5898;8,9573;45,0;115,0;18,4875;0,1345;48,1023;7,7851;30,0;86,0;0,1618
2018-01;GLP;4363,0;R$/13Kg;67,2545;8,8302;45,0;120,0;18,116;0,1313;49,1385;7,718;30,0;94,5;0,1571
2018-02;GLP;4361,0;R$/13Kg;66,9081;8,7487;45,0;120,0;17,1819;0,1308;49,7262;7,8543;31,36;94,5;0,158
2018-03;GLP;4362,0;R$/13Kg;66,7573;8,6704;45,0;120,0;17,3874;0,1299;49,3699;7,8229;30,0;94,5;0,1585
2018-04;GLP;4369,0;R$/13Kg;66,9833;8,5922;45,0;120,0;16,9699;0,1283;50,0133;7,4826;30,0;94,5;0,1496
2018-05;GLP;4272,0;R$/13Kg;67,0338;8,6255;45,0;115,0;16,7688;0,1287;50,265;7,334;30,0;94,5;0,1459
2018-06;GLP;4064,0;R$/13Kg;68,7602;8,2762;49,9;115,0;18,3952;0,1204;50,365;7,2246;30,0;83,0;0,1434
2018-07;GLP;4365,0;R$/13Kg;68,5877;8,182;48,0;115,0;17,6928;0,1193;50,8949;7,1175;30,0;86,5;0,1398
2018-08;GLP;4374,0;R$/13Kg;68,3247;8,1823;48,0;115,0;17,0286;0,1198;51,2961;7,118;30,0;86,5;0,1388
2018-09;GLP;4372,0;R$/13Kg;68,475;8,2102;48,0;120,0;16,9943;0,1199;51,4807;7,184;30,0;88,0;0,1395
2018-10;GLP;4374,0;R$/13Kg;68,5055;8,1859;48,0;120,0;16,4447;0,1195;52,0608;7,1033;32,0;88,0;0,1364
2018-11;GLP;4372,0;R$/13Kg;68,9438;8,2131;48,0;120,0;16,5802;0,1191;52,3636;7,2203;32,0;86,5;0,1379
2018-12;GLP;4380,0;R$/13Kg;69,3537;8,1752;49,9;120,0;16,7341;0,1179;52,6197;7,3306;32,0;86,5;0,1393
2019-01;GLP;4379,0;R$/13Kg;69,2628;8,0663;47,99;120,0;17,0045;0,1165;52,2583;7,2053;32,0;88,0;0,1379
2019-02;GLP;4378,0;R$/13Kg;69,1077;8,0353;47,99;115,0;16,8849;0,1163;52,2228;7,1215;32,0;88,0;0,1364
2019-03;GLP;4375,0;R$/13Kg;69,1573;7,9227;47,99;115,0;16,8762;0,1146;52,2811;7,1316;32,0;90,0;0,1364
2019-04;GLP;4372,0;R$/13Kg;69,0485;7,8591;50,0;115,0;16,76;0,1138;52,2884;7,1707;35,92;90,0;0,1371
2019-05;GLP;4369,0;R$/13Kg;69,2898;8,0099;50,0;115,0;16,7206;0,1156;52,5693;7,3056;32,0;90,0;0,139
2019-06;GLP;4368,0;R$/13Kg;69,2511;7,9327;49,99;115,0;16,526;0,1146;52,7251;7,3351;32,0;90,0;0,1391
2019-07;GLP;4368,0;R$/13Kg;69,0886;7,8461;49,99;115,0;16,5284;0,1136;52,5603;7,2796;32,0;90,0;0,1385
2019-08;GLP;4369,0;R$/13Kg;68,8183;7,8951;49,5;115,0;16,5936;0,1147;52,2247;7,1979;32,0;90,0;0,1378
