PRODUTO,MES,NÚMERO DE POSTOS PESQUISADOS,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
GASOLINA COMUM,2010-06,34417,2.532,0.171,2.09,3.5,0.3425,0.06775,2.1895,0.1,1.5543,2.7532,0.04575
GASOLINA COMUM,2010-07,34449,2.5335,0.168,1.899,3.35,0.34125000000000005,0.06625,2.19225,0.09775,1.8387,2.7543,0.04475
GASOLINA COMUM,2010-08,43272,2.5425999999999997,0.1612,2.089,3.5,0.3396,0.0632,2.2030000000000003,0.09459999999999999,1.6878,2.6,0.043199999999999995
GASOLINA COMUM,2010-09,34677,2.5445,0.15875,2.09,3.47,0.3325,0.0625,2.2119999999999997,0.09575,1.8224,2.74,0.043
GASOLINA COMUM,2010-10,43370,2.5748,0.1534,2.129,3.39,0.334,0.0598,2.2408,0.096,1.8224,2.7357,0.043
GASOLINA COMUM,2010-11,34700,2.5905,0.15175,2.149,3.39,0.33175,0.05875,2.25875,0.09525,1.7614,2.666,0.04225
GASOLINA COMUM,2010-12,34736,2.602,0.14825,2.179,3.33,0.33775,0.05675,2.26425,0.095,1.9308,2.917,0.042
GASOLINA COMUM,2011-01,43290,2.613,0.1466,2.149,3.34,0.336,0.05620000000000001,2.277,0.0962,1.8041,2.9701,0.0424
GASOLINA COMUM,2011-02,34693,2.62575,0.1455,2.179,3.39,0.3395,0.0555,2.28625,0.0925,1.95,2.884,0.0405
GASOLINA COMUM,2011-03,34863,2.67875,0.1435,2.019,3.5,0.34225,0.0535,2.3365,0.09825,1.8165,2.935,0.042249999999999996
GASOLINA COMUM,2011-04,34850,2.8235,0.14175,2.329,3.559,0.347,0.05025,2.4765,0.10825,1.6889,2.9982,0.044
GASOLINA COMUM,2011-05,43527,2.836,0.147,2.299,3.619,0.3478,0.0518,2.4882,0.1212,1.3781,2.956,0.049
GASOLINA COMUM,2011-06,34796,2.73725,0.156,2.268,3.629,0.38175000000000003,0.05675,2.3555,0.11875,1.4671,2.83,0.05025
GASOLINA COMUM,2011-07,43476,2.7344,0.1516,2.27,3.54,0.3742,0.055400000000000005,2.3602,0.1082,2.0,2.85,0.045799999999999993
GASOLINA COMUM,2011-08,34753,2.737,0.1485,2.199,3.67,0.3715,0.05425,2.3655,0.10725,1.9983,2.8999,0.04525
GASOLINA COMUM,2011-09,34729,2.7422500000000003,0.15275,2.229,3.69,0.36475,0.0555,2.3775,0.1085,2.0834,2.8999,0.0455
GASOLINA COMUM,2011-10,43455,2.7488,0.1532,2.209,3.719,0.3706,0.0558,2.3782,0.10880000000000001,2.022,2.98,0.045599999999999995
GASOLINA COMUM,2011-11,34780,2.74675,0.152,2.279,3.719,0.367,0.0555,2.37975,0.10925,2.0,2.8998,0.04575
GASOLINA COMUM,2011-12,34774,2.75025,0.148,2.279,3.679,0.374,0.05375,2.3762499999999998,0.10775,2.01,2.8989,0.04525
GASOLINA COMUM,2012-01,43436,2.7424,0.1514,2.259,3.599,0.369,0.055200000000000006,2.3734,0.10900000000000001,2.001,2.855,0.045799999999999993
GASOLINA COMUM,2012-02,34723,2.73375,0.154,2.29,3.69,0.38,0.05625,2.35375,0.11225,2.0227,2.855,0.04775
GASOLINA COMUM,2012-03,34755,2.741,0.14975,2.259,3.69,0.386,0.05475,2.355,0.11025,2.032,2.95,0.047
GASOLINA COMUM,2012-04,43425,2.7412,0.1506,2.249,3.69,0.37679999999999997,0.055200000000000006,2.3644000000000003,0.11000000000000001,2.01,2.855,0.0464
GASOLINA COMUM,2012-05,34722,2.7359999999999998,0.1535,2.199,3.719,0.37075,0.05625,2.36525,0.11,2.0,2.855,0.0465
GASOLINA COMUM,2012-06,34762,2.73075,0.156,2.199,3.719,0.3685,0.057,2.36225,0.1115,2.0124,2.9607,0.047
GASOLINA COMUM,2012-07,43411,2.7276,0.159,2.199,3.739,0.3678,0.058399999999999994,2.3598,0.11180000000000001,2.02,2.96,0.0472
GASOLINA COMUM,2012-08,34717,2.72525,0.161,2.249,3.739,0.369,0.059,2.35625,0.113,2.0,2.9495,0.048
GASOLINA COMUM,2012-09,43384,2.723,0.161,2.189,3.769,0.366,0.059399999999999994,2.357,0.1126,2.0,2.9,0.047799999999999995
GASOLINA COMUM,2012-10,34710,2.7335000000000003,0.156,2.189,3.799,0.38025,0.057,2.35325,0.1115,1.9892,2.89,0.04725
GASOLINA COMUM,2012-11,34723,2.74625,0.151,2.229,3.799,0.39275000000000004,0.055,2.3535,0.10975,2.0205,2.9272,0.0465
GASOLINA COMUM,2012-12,43355,2.7542,0.1476,2.269,3.799,0.38639999999999997,0.0534,2.3678,0.1076,2.014,2.89,0.045399999999999996
GASOLINA COMUM,2013-01,34681,2.7642499999999997,0.1475,2.229,3.899,0.3865,0.0535,2.37775,0.10875,2.0803,2.8949,0.04575
GASOLINA COMUM,2013-02,34664,2.88725,0.14625,2.39,3.899,0.424,0.050749999999999997,2.46325,0.105,2.095,2.9653,0.042499999999999996
GASOLINA COMUM,2013-03,43323,2.8846,0.1488,2.39,3.939,0.4006,0.0516,2.484,0.1044,2.125,2.9442,0.0422
GASOLINA COMUM,2013-04,34648,2.87425,0.15225,2.399,3.93,0.395,0.053,2.47925,0.1025,2.0778,2.95,0.0415
GASOLINA COMUM,2013-05,34606,2.8605,0.16,2.329,3.699,0.395,0.05575,2.4655,0.111,2.1,2.9796,0.045
GASOLINA COMUM,2013-06,43235,2.8468,0.1688,2.255,3.699,0.40020000000000006,0.059399999999999994,2.4466,0.11420000000000001,2.1199,2.9708,0.046799999999999994
GASOLINA COMUM,2013-07,34590,2.838,0.1695,2.33,3.699,0.39575000000000005,0.05975,2.44225,0.1145,2.0816,2.9499,0.04725
GASOLINA COMUM,2013-08,34580,2.835,0.1695,2.349,3.699,0.40125,0.06,2.43375,0.11675,2.0816,2.9499,0.048
GASOLINA COMUM,2013-09,43242,2.8342,0.16820000000000002,2.37,3.699,0.399,0.059399999999999994,2.4352,0.1152,2.025,2.9717,0.0474
GASOLINA COMUM,2013-10,34573,2.8335,0.16875,2.35,3.699,0.3905,0.0595,2.443,0.115,2.025,2.9607,0.047
GASOLINA COMUM,2013-11,34574,2.8415,0.16625,2.33,3.99,0.396,0.05875,2.4455,0.11475,2.025,2.9607,0.047
GASOLINA COMUM,2013-12,43170,2.9463999999999997,0.1554,2.419,4.079,0.4258,0.0526,2.5206,0.1116,2.131,3.0369,0.0444
GASOLINA COMUM,2014-01,34539,2.95675,0.15625,2.528,4.099,0.40475,0.05275,2.552,0.10875,2.2,3.0624,0.042499999999999996
GASOLINA COMUM,2014-02,34536,2.95525,0.1575,2.499,4.159,0.395,0.05325,2.56025,0.11325,2.2239,3.3063,0.0445
GASOLINA COMUM,2014-03,43063,2.982,0.1504,2.499,4.159,0.39560000000000006,0.0506,2.5864000000000003,0.10740000000000001,2.2119,3.1049,0.041400000000000006
GASOLINA COMUM,2014-04,34429,2.98775,0.152,2.49,4.159,0.39375000000000004,0.050749999999999997,2.594,0.1065,2.2127,3.2002,0.04125
GASOLINA COMUM,2014-05,34438,2.97875,0.157,2.1,4.159,0.3895,0.0525,2.58925,0.10925,2.27,3.1626,0.042249999999999996
GASOLINA COMUM,2014-06,43028,2.9642,0.1648,2.499,4.159,0.393,0.055600000000000004,2.5712,0.1102,2.2448,3.167,0.0428
GASOLINA COMUM,2014-07,34437,2.9565,0.1695,2.488,4.169,0.3925,0.0575,2.564,0.113,2.23,3.167,0.044
GASOLINA COMUM,2014-08,43061,2.9604,0.16820000000000002,2.488,4.169,0.4,0.0568,2.5604,0.11300000000000002,2.235,3.1534,0.044
GASOLINA COMUM,2014-09,34404,2.96225,0.1645,2.499,4.159,0.40275000000000005,0.0555,2.5595,0.115,2.22,3.1361,0.045
GASOLINA COMUM,2014-10,34385,2.96,0.16575,2.45,4.159,0.4035,0.056,2.5564999999999998,0.1155,2.22,3.298,0.045
GASOLINA COMUM,2014-11,42890,3.0136,0.16820000000000002,2.45,4.369,0.42919999999999997,0.0558,2.5844,0.11679999999999999,2.24,3.1714,0.0452
GASOLINA COMUM,2014-12,34299,3.03125,0.171,2.499,4.299,0.423,0.05625,2.60825,0.12125,2.223,3.2181,0.0465
GASOLINA COMUM,2015-01,34286,3.0317499999999997,0.17075,2.499,4.299,0.408,0.05625,2.62375,0.119,2.21,3.2181,0.0455
GASOLINA COMUM,2015-02,34078,3.301,0.18375,2.35,4.52,0.50575,0.05575,2.79525,0.14024999999999999,2.2367,3.4366,0.05025
GASOLINA COMUM,2015-03,42431,3.3230000000000004,0.18580000000000002,2.749,4.529,0.4468,0.05600000000000001,2.8762,0.1272,2.2425,3.4506,0.044199999999999996
GASOLINA COMUM,2015-04,33911,3.30575,0.20075,2.749,4.519,0.433,0.0605,2.87275,0.13275,2.271,3.3827,0.04625
GASOLINA COMUM,2015-05,42329,3.2992,0.205,2.749,4.519,0.4326,0.062,2.8666,0.1348,2.441,3.47,0.046799999999999994
GASOLINA COMUM,2015-06,33812,3.301,0.20375,2.719,4.519,0.437,0.062,2.864,0.136,2.45,3.47,0.0475
GASOLINA COMUM,2015-07,33732,3.29625,0.2075,2.719,4.519,0.4325,0.063,2.86375,0.137,2.39,3.3915,0.04775
GASOLINA COMUM,2015-08,22244,3.28375,0.2095,2.749,4.519,0.42425,0.064,2.8595,0.14175,2.374,3.4028,0.04975
GASOLINA COMUM,2015-09,11929,3.27325,0.20124999999999998,2.749,4.16,0.4115,0.0615,2.8617500000000002,0.1395,2.495,3.3949,0.04875
GASOLINA COMUM,2015-10,14226,3.4779999999999998,0.20225,2.899,4.55,0.46375,0.05825,3.0142499999999997,0.153,2.459,3.6143,0.051
GASOLINA COMUM,2015-11,20859,3.5814,0.1948,2.959,4.8,0.46340000000000003,0.054400000000000004,3.118,0.145,2.59,3.7021,0.046599999999999996
GASOLINA COMUM,2015-12,21491,3.6310000000000002,0.1925,3.079,4.719,0.45325000000000004,0.05325,3.17775,0.136,2.6626,3.7337,0.042749999999999996
GASOLINA COMUM,2016-01,28443,3.6818,0.2036,3.149,4.799,0.45099999999999996,0.055400000000000005,3.2308,0.14179999999999998,2.86,3.7401,0.044
GASOLINA COMUM,2016-02,22762,3.71425,0.207,3.109,4.799,0.451,0.05575,3.2632499999999998,0.14775,2.865,3.7713,0.04525
GASOLINA COMUM,2016-03,22746,3.7315,0.21125,3.19,4.84,0.44775,0.057,3.28375,0.14925,2.7339,3.7915,0.0455
GASOLINA COMUM,2016-04,22743,3.71675,0.21925,3.059,4.89,0.45775,0.059,3.259,0.161,2.83,3.7915,0.04925
GASOLINA COMUM,2016-05,28439,3.6723999999999997,0.23199999999999998,3.047,4.89,0.48119999999999996,0.0632,3.1912,0.175,2.59,3.6805,0.05500000000000001
GASOLINA COMUM,2016-06,22718,3.646,0.2365,3.049,4.89,0.46075,0.06475,3.18525,0.18,2.59,3.7176,0.0565
GASOLINA COMUM,2016-07,28363,3.6406,0.24059999999999998,3.049,4.89,0.46559999999999996,0.066,3.175,0.1826,2.3092,3.7998,0.05740000000000001
GASOLINA COMUM,2016-08,22701,3.6505,0.236,2.999,4.899,0.45825000000000005,0.06475,3.19225,0.18525,2.308,3.731,0.058
GASOLINA COMUM,2016-09,22681,3.6485,0.238,3.01,4.899,0.45025000000000004,0.06525,3.19825,0.184,2.59,3.952,0.05775
GASOLINA COMUM,2016-10,28348,3.6646,0.22600000000000003,3.049,4.899,0.44720000000000004,0.062,3.2174,0.1766,2.59,3.952,0.0548
GASOLINA COMUM,2016-11,22734,3.669,0.221,2.999,4.899,0.4415,0.06025,3.2275,0.17149999999999999,2.59,3.9585,0.053
GASOLINA COMUM,2016-12,22710,3.73675,0.22375,3.099,4.899,0.459,0.05975,3.27775,0.1695,2.59,3.7926,0.05175
GASOLINA COMUM,2017-01,28372,3.768,0.22760000000000002,3.139,4.949,0.4346,0.060399999999999995,3.3334,0.16860000000000003,2.34,3.9214,0.0504
GASOLINA COMUM,2017-02,22723,3.74825,0.2335,3.09,4.999,0.44875,0.062,3.2995,0.17275000000000001,2.59,3.8743,0.05225
GASOLINA COMUM,2017-03,22755,3.67925,0.242,3.079,4.999,0.47050000000000003,0.06575,3.20875,0.182,2.59,3.8086,0.0565
GASOLINA COMUM,2017-04,28379,3.6344000000000003,0.2434,2.99,4.999,0.46159999999999995,0.067,3.1728,0.19,2.59,3.8575,0.0598
GASOLINA COMUM,2017-05,22646,3.6125,0.25225,2.96,4.799,0.45,0.06975,3.1625,0.1975,2.59,3.8564,0.0625
GASOLINA COMUM,2017-06,22673,3.5462499999999997,0.26825,2.88,4.799,0.4565,0.0755,3.08975,0.20725,2.59,3.7921,0.067
GASOLINA COMUM,2017-07,25706,3.59,0.2798,2.799,4.95,0.502,0.0782,3.088,0.22400000000000003,2.5383,4.029,0.07239999999999999
GASOLINA COMUM,2017-08,12509,3.76775,0.26475000000000004,2.999,5.1,0.42825,0.07050000000000001,3.3395,0.2165,2.55,4.0339,0.065
GASOLINA COMUM,2017-09,12508,3.87125,0.25225,3.099,5.2,0.445,0.06525,3.42625,0.19325,2.8,4.0249,0.05625
GASOLINA COMUM,2017-10,15671,3.883,0.2504,3.199,5.2,0.4264,0.0644,3.4566000000000003,0.1962,2.79,4.15,0.056600000000000004
GASOLINA COMUM,2017-11,12505,3.9945,0.2565,3.199,5.2,0.42825,0.06425,3.56625,0.20224999999999999,2.79,4.203,0.05675
GASOLINA COMUM,2017-12,17940,4.0888,0.258,3.399,5.2,0.4218,0.0628,3.6670000000000003,0.2036,2.9037,4.388,0.055600000000000004
GASOLINA COMUM,2018-01,23016,4.199,0.26675000000000004,3.499,5.15,0.44075,0.0635,3.75825,0.2105,2.924,4.4388,0.056
GASOLINA COMUM,2018-02,23045,4.2065,0.26925,3.479,5.2,0.45025000000000004,0.064,3.75625,0.21325,2.99,4.4448,0.0565
GASOLINA COMUM,2018-03,23134,4.198,0.28275,3.479,5.2,0.4225,0.06725,3.7755,0.22625,2.99,4.5272,0.05975
GASOLINA COMUM,2018-04,28984,4.2164,0.29219999999999996,3.397,5.259,0.41319999999999996,0.06920000000000001,3.8031999999999995,0.2318,2.99,4.572,0.0608
GASOLINA COMUM,2018-05,17702,4.3975,0.283,3.369,5.459,0.47475,0.06475,3.9227499999999997,0.23425,2.99,4.8364,0.05975
GASOLINA COMUM,2018-06,22757,4.55275,0.2695,3.599,5.599,0.50925,0.059,4.0435,0.229,3.3016,4.8321,0.05675
GASOLINA COMUM,2018-07,28896,4.4902,0.2932,3.649,5.599,0.4586,0.06520000000000001,4.0316,0.2354,2.99,4.8245,0.05820000000000001
GASOLINA COMUM,2018-08,23130,4.444,0.304,3.649,5.99,0.4395,0.06825,4.0045,0.2345,3.49,4.8438,0.05875
GASOLINA COMUM,2018-09,28882,4.6402,0.2872,3.69,6.29,0.42800000000000005,0.062,4.2122,0.2412,3.515,5.0,0.05720000000000001
GASOLINA COMUM,2018-10,23121,4.7197499999999994,0.27825,3.899,6.29,0.45375,0.05875,4.266,0.23225,3.599,5.022,0.0545
GASOLINA COMUM,2018-11,23200,4.58275,0.2895,3.749,6.29,0.5545,0.06325,4.02825,0.24475,3.35,4.877,0.06075
GASOLINA COMUM,2018-12,29036,4.358,0.3052,3.599,6.29,0.5054000000000001,0.07,3.8526000000000002,0.24139999999999998,3.34,4.7129,0.0626
GASOLINA COMUM,2019-01,23241,4.253,0.3135,3.39,6.29,0.5025,0.07375,3.7504999999999997,0.24575,3.0,4.8846,0.0655
GASOLINA COMUM,2019-02,23251,4.1899999999999995,0.31575,3.397,5.69,0.46125,0.07525,3.72875,0.24125,2.9257,4.6034,0.0645
GASOLINA COMUM,2019-03,29021,4.3152,0.3026,3.499,5.988,0.43179999999999996,0.07,3.8834000000000004,0.2428,2.93,4.7399,0.0628
GASOLINA COMUM,2019-04,23183,4.45975,0.297,3.679,5.759,0.433,0.06675,4.02675,0.23875,3.35,5.0153,0.05925
GASOLINA COMUM,2019-05,23241,4.55575,0.304,3.769,5.859,0.42325,0.06675,4.1325,0.244,3.387,5.024,0.05925
GASOLINA COMUM,2019-06,29034,4.4544,0.31,3.589,5.859,0.4662,0.0698,3.9882,0.2448,3.462,5.091,0.0612
GASOLINA COMUM,2019-07,23206,4.338,0.31425000000000003,3.569,5.859,0.456,0.0725,3.882,0.23525,3.34,4.79,0.06075
GASOLINA COMUM,2019-08,23209,4.317,0.3085,3.559,5.799,0.45275,0.0715,3.86425,0.2395,3.2584,4.7337,0.062
GASOLINA COMUM,2019-09,29038,4.3332,0.308,3.559,5.799,0.44820000000000004,0.0712,3.8850000000000002,0.23559999999999998,3.3137,4.5884,0.0606
GASOLINA COMUM,2019-10,23208,4.38125,0.30274999999999996,3.64,5.799,0.4275,0.069,3.95375,0.23625,3.2091,4.6315,0.05975
GASOLINA COMUM,2019-11,23235,4.4125,0.291,3.649,5.799,0.434,0.06625,3.9785000000000004,0.2355,3.4025,4.7099,0.05925
GASOLINA COMUM,2019-12,29027,4.5354,0.27999999999999997,3.699,5.859,0.4424,0.0618,4.093,0.23679999999999998,3.51,4.9242,0.057999999999999996
GASOLINA COMUM,2020-01,23197,4.5795,0.276,3.799,5.899,0.45075,0.06025,4.12875,0.23375,3.54,5.0037,0.05675
GASOLINA COMUM,2020-02,23230,4.55,0.27425,3.67,5.899,0.47275,0.06025,4.077249999999999,0.2375,3.5436,4.7702,0.05825
GASOLINA COMUM,2020-03,28927,4.446,0.288,3.23,5.889,0.5018,0.06520000000000001,3.9442,0.259,2.9839,4.748,0.0658
GASOLINA COMUM,2020-04,23075,4.04125,0.321,2.92,5.889,0.56925,0.0795,3.472,0.2875,2.8307,4.654,0.0825
GASOLINA COMUM,2020-05,28814,3.8328,0.3104,2.87,5.69,0.5292,0.08120000000000001,3.3036000000000003,0.2592,2.635,4.654,0.0784
GASOLINA COMUM,2020-06,23055,3.99575,0.29474999999999996,2.99,5.69,0.4845,0.07375,3.51125,0.2495,2.77,4.4809,0.07100000000000001
GASOLINA COMUM,2020-07,23015,4.152,0.29,3.259,5.69,0.45675,0.06975,3.69525,0.2405,2.65,4.64,0.065
GASOLINA COMUM,2020-08,17042,4.239333333333334,0.2993333333333333,3.37,5.69,0.46399999999999997,0.07066666666666667,3.7753333333333337,0.245,3.11,4.6942,0.065
GASOLINA COMUM,2020-10,2431,4.3580000000000005,0.3095,3.64,5.199,,0.07100000000000001,,,,,
GASOLINA COMUM,2020-11,9605,4.4082,0.3082,3.59,5.499,,0.0698,,,,,
GASOLINA COMUM,2020-12,9282,4.49075,0.3035,3.099,5.499,,0.0675,,,,,
GASOLINA COMUM,2021-01,13084,4.639200000000001,0.2914,3.69,5.95,,0.0626,,,,,
GASOLINA COMUM,2021-02,11693,5.0525,0.30925,3.89,6.35,,0.06125,,,,,
GASOLINA COMUM,2021-03,12890,5.52175,0.34125,4.279,6.7,,0.06175,,,,,
GASOLINA COMUM,2021-04,13206,5.445,0.35375,3.899,6.89,,0.065,,,,,
GASOLINA COMUM,2021-05,18003,5.6048,0.33680000000000004,4.199,6.997,,0.06,,,,,
GASOLINA COMUM,2021-06,16641,5.6845,0.3295,4.59,6.89,,0.05775,,,,,
GASOLINA COMUM,2021-07,17792,5.80725,0.352,4.549,6.999,,0.0605,,,,,
GASOLINA COMUM,2021-08,22197,5.9328,0.351,4.599,7.219,,0.059199999999999996,,,,,
GASOLINA COMUM,2021-09,17945,6.07975,0.34625,5.049,7.236,,0.057,,,,,
GASOLINA COMUM,2021-10,23410,6.414199999999999,0.3738,4.69,7.999,,0.058199999999999995,,,,,
GASOLINA COMUM,2021-11,18952,6.749499999999999,0.36975,5.259,7.999,,0.05475,,,,,
GASOLINA COMUM,2021-12,18528,6.65775,0.35924999999999996,5.299,7.962,,0.054,,,,,
GASOLINA COMUM,2022-01,23626,6.632599999999999,0.3694,5.489,8.029,,0.055600000000000004,,,,,
GASOLINA COMUM,2022-02,19716,6.58425,0.383,5.579,7.999,,0.058,,,,,
GASOLINA COMUM,2022-03,19695,7.0905000000000005,0.42474999999999996,5.19,8.949,,0.060250000000000005,,,,,
GASOLINA COMUM,2022-04,20782,7.241,0.40575,6.099,8.599,,0.056,,,,,
GASOLINA COMUM,2022-05,26712,7.269,0.4258,6.18,8.999,,0.0586,,,,,
GASOLINA COMUM,2022-06,21982,7.25,0.47000000000000003,5.58,8.99,,0.06475,,,,,
GASOLINA COMUM,2022-07,27412,5.958,0.378,4.74,8.52,,0.063,,,,,
GASOLINA COMUM,2022-08,21888,5.33,0.326,4.13,8.75,,0.06125,,,,,
GASOLINA COMUM,2022-09,18993,4.922499999999999,0.32125,3.0,7.99,,0.06525,,,,,
GASOLINA COMUM,2022-10,10348,4.884,0.2798,3.49,7.34,,0.056999999999999995,,,,,
GASOLINA COMUM,2022-11,12296,5.035,0.292,4.09,7.54,,0.057999999999999996,,,,,
GASOLINA COMUM,2022-12,13184,4.96,0.29725,4.09,7.69,,0.06,,,,,
GASOLINA COMUM,2023-01,18886,5.046,0.3206,4.09,8.19,,0.0634,,,,,
GASOLINA COMUM,2023-02,16434,5.12,0.34725,4.09,7.0,,0.06775,,,,,
GASOLINA COMUM,2023-03,16937,5.525,0.3525,4.27,7.19,,0.064,,,,,
GASOLINA COMUM,2023-04,22155,5.51,0.36019999999999996,4.09,7.35,,0.0654,,,,,
GASOLINA COMUM,2023-05,18218,5.355,0.36575,4.35,7.3,,0.0685,,,,,
GASOLINA COMUM,2023-06,18194,5.3825,0.33325000000000005,4.43,7.0,,0.06175,,,,,
GASOLINA COMUM,2023-07,23352,5.5920000000000005,0.35819999999999996,4.58,7.39,,0.064,,,,,
GASOLINA COMUM,2023-08,18753,5.7325,0.392,4.49,7.62,,0.0685,,,,,
GASOLINA COMUM,2023-09,18520,5.83,0.3855,4.74,7.62,,0.06625,,,,,
GASOLINA COMUM,2023-10,23045,5.7219999999999995,0.393,4.59,7.62,,0.0688,,,,,
GASOLINA COMUM,2023-11,18835,5.6274999999999995,0.40700000000000003,4.49,7.7,,0.07225,,,,,
GASOLINA COMUM,2023-12,23310,5.5920000000000005,0.40040000000000003,4.55,7.7,,0.0716,,,,,
GASOLINA COMUM,2024-01,18578,5.57,0.39675000000000005,4.55,7.99,,0.07125,,,,,
GASOLINA COMUM,2024-02,19093,5.7524999999999995,0.377,4.59,7.97,,0.06525,,,,,
GASOLINA COMUM,2024-03,23600,5.744,0.37439999999999996,4.59,7.97,,0.06520000000000001,,,,,
GASOLINA COMUM,2024-04,19025,5.8149999999999995,0.37224999999999997,4.69,7.97,,0.064,,,,,
GASOLINA COMUM,2024-05,18653,5.859999999999999,0.37575000000000003,4.59,7.97,,0.064,,,,,
GASOLINA COMUM,2024-06,23153,5.854,0.3734,4.59,7.97,,0.0636,,,,,
GASOLINA COMUM,2024-07,16828,6.09,0.3895,4.65,7.99,,0.064,,,,,
GASOLINA COMUM,2024-08,16844,6.1125,0.35724999999999996,4.99,7.99,,0.05825,,,,,
GASOLINA COMUM,2024-09,21007,6.0840000000000005,0.361,4.99,7.99,,0.059,,,,,
GASOLINA COMUM,2024-10,16921,6.095,0.37424999999999997,4.89,7.99,,0.06125,,,,,
GASOLINA COMUM,2024-11,16127,6.1,0.378,4.89,7.99,,0.062,,,,,
GASOLINA COMUM,2024-12,19795,6.144,0.37679999999999997,4.94,7.99,,0.061399999999999996,,,,,
GASOLINA COMUM,2025-01,16629,6.1725,0.36875,5.04,8.29,,0.05975,,,,,
GASOLINA COMUM,2025-02,17015,6.36,0.3935,5.19,8.79,,0.062,,,,,
GASOLINA COMUM,2025-03,21904,6.334,0.398,5.19,8.79,,0.0628,,,,,
GASOLINA COMUM,2025-04,17461,6.3149999999999995,0.4035,5.19,8.99,,0.06375,,,,,
GASOLINA COMUM,2025-05,17523,6.28,0.41175,5.15,8.99,,0.0655,,,,,
GASOLINA COMUM,2025-06,21487,6.232,0.4202,4.99,8.99,,0.0674,,,,,
GASOLINA COMUM,2025-07,14917,6.2075,0.42874999999999996,4.99,8.99,,0.06875,,,,,
GASOLINA COMUM,2025-08,17648,6.184,0.43,5.09,8.99,,0.06960000000000001,,,,,
GASOLINA COMUM,2025-09,14725,6.19,0.426,4.99,9.29,,0.06875,,,,,
GASOLINA COMUM,2025-10,15579,6.2,0.3965,5.19,9.29,,0.06375,,,,,
GASOLINA COMUM,2025-11,20545,6.17,0.3606,4.99,9.29,,0.058199999999999995,,,,,
GASOLINA COMUM,2025-12,16139,6.2025,0.35975,4.99,9.29,,0.058,,,,,
GASOLINA COMUM,2026-01,16908,6.3175,0.36175,5.09,9.29,,0.05725,,,,,
GASOLINA COMUM,2026-02,17092,6.297499999999999,0.36224999999999996,5.28,9.29,,0.05725,,,,,
GASOLINA COMUM,2026-03,8492,6.38,0.3845,5.29,9.29,,0.06,,,,,
GLP,2004-05,29063,32.1725,2.4055,22.99,48.9,5.62125,0.07475,26.55125,2.4495,17.48,38.0,0.0925
GLP,2004-06,29460,32.24025,2.44425,22.99,46.0,5.70925,0.0755,26.531,2.43325,18.45,38.0,0.09175
GLP,2004-07,29379,32.2285,2.46875,22.99,46.0,5.56675,0.0765,26.661749999999998,2.435,19.0,38.0,0.09125
GLP,2004-08,37039,32.1738,2.494,22.9,45.0,5.6432,0.0776,26.5306,2.4772,18.5,38.0,0.0934
GLP,2004-09,29677,32.028999999999996,2.51,22.9,46.0,5.641,0.07825,26.387999999999998,2.48925,18.46,36.0,0.0945
GLP,2004-10,36797,31.6596,2.487,22.9,46.0,5.6012,0.0786,26.0584,2.4956,17.8215,39.35,0.096
GLP,2004-11,29212,30.36075,2.4385,22.99,45.0,5.3315,0.08025,25.02925,2.418,19.0,37.75,0.09675
GLP,2004-12,29298,30.34475,2.464,23.0,45.0,5.383,0.081,24.961750000000002,2.5404999999999998,19.0,38.0,0.102
GLP,2005-01,36521,30.220999999999997,2.4902,22.0,45.0,5.361800000000001,0.0824,24.8592,2.5466,18.5,37.75,0.1024
GLP,2005-02,29060,30.1065,2.55375,22.0,44.0,5.3625,0.08475,24.744,2.6195,19.0,37.75,0.106
GLP,2005-03,29064,30.185,2.499,22.0,45.0,5.43325,0.08275,24.75175,2.64375,17.51,37.75,0.10675
GLP,2005-04,29006,30.12875,2.4930000000000003,21.99,45.0,5.489,0.083,24.63975,2.6727499999999997,19.0,38.0,0.1085
GLP,2005-05,36186,29.996199999999998,2.5248,21.99,45.0,5.4504,0.08420000000000001,24.5458,2.7294,18.9,35.87,0.11120000000000001
GLP,2005-06,28648,29.9905,2.50825,22.0,45.0,5.333,0.08375,24.6575,2.68225,17.4718,35.87,0.109
GLP,2005-07,35737,29.9718,2.5364,22.0,46.0,5.3604,0.08460000000000001,24.6114,2.726,19.0,37.75,0.11080000000000001
GLP,2005-08,9972,29.904,2.5835,21.99,46.0,5.054,0.086,24.85,2.8810000000000002,17.0,37.54,0.11599999999999999
GLP,2005-09,13740,29.921,2.7305,22.0,46.0,4.8985,0.09125,25.0225,2.753,17.0,36.7,0.11
GLP,2005-10,27555,30.0798,2.7222,21.99,45.0,5.0122,0.09059999999999999,25.0676,2.7748,15.343,39.2,0.11080000000000001
GLP,2005-11,31431,30.25375,2.66625,23.0,44.0,5.2215,0.088,25.03225,2.70175,15.343,40.0,0.10825
GLP,2005-12,34666,30.4985,2.694,22.0,45.0,5.3100000000000005,0.08825,25.188499999999998,2.7145,17.35,38.0,0.10775
